Airport ID,Altitude,City,Country,DST,Icao,Latitude,Longitude,Name,Number of Records,Origin Path 2,TZ database time zone,Timezone
7487,620,Biysk,Russia,N,UNBI,52.466667,85.35,Biysk Airport,1,,Asia/Omsk,7
4376,560,Novosibirsk,Russia,N,UNCC,55.1,82.9,Severny,1,,Asia/Omsk,7
8344,243,Kolpashevo,Russia,N,UNLL,58.3333,82.9333,Kolpashevo Airport,1,,Asia/Omsk,7
9054,617,Novosibirsk,Russia,N,UNNE,55.077,82.997,Yeltsovka,1,,Asia/Omsk,7
2956,838,Barnaul,Russia,N,UNBB,53.363775,83.538533,Barnaul,1,BAX,Asia/Omsk,7
2957,863,Kemorovo,Russia,N,UNEE,55.270094,86.107208,Kemerovo,1,KEJ,Asia/Omsk,7
6119,1024,Novokuznetsk,Russia,N,UNWW,53.8114,86.8772,Spichenkovo Airport,1,NOZ,Asia/Omsk,7
2958,311,Omsk,Russia,N,UNOO,54.967042,73.310514,Omsk,1,OMS,Asia/Omsk,7
4078,365,Novosibirsk,Russia,N,UNNT,55.012622,82.650656,Tolmachevo,1,OVB,Asia/Omsk,7
7033,164,Strezhevoy,Russia,N,UNSS,60.716667,77.65,Strezhevoy,1,SWT,Asia/Omsk,7
4297,597,Tomsk,Russia,N,UNTT,56.380278,85.208333,Tomsk Bogashevo Airport,1,TOF,Asia/Omsk,7
6923,675,Kavalerovo,Russia,N,\N,44.270556,135.054722,Kavalerovo,1,,Asia/Vladivostok,11
7357,696,Batagay,Russia,N,UEBB,67.648,134.695,Batagay Airport,1,,Asia/Vladivostok,11
7860,951,Deputatsky,Russia,N,UEVD,69.293,139.5357,Deputatsky,1,,Asia/Vladivostok,11
9061,200,Mar-Kuel,Russia,N,UHHK,57.2712,132.314,Mar-Kuel,1,,Asia/Vladivostok,11
6936,213,Khabarovsk,Russia,N,UHHT,48.528,135.179,Khabarovsk-MVL,1,,Asia/Vladivostok,11
6937,82,Komsomolsk-on-Amur,Russia,N,UHKD,50.605,137.08167,Dzemgi,1,,Asia/Vladivostok,11
9042,660,Kavalerovo,Russia,N,UHWK,44.273,135.029,Kavalerovo,1,,Asia/Vladivostok,11
7478,79,Iturup Island,Russia,N,\N,44.92,147.621667,Burevestnik Airport,1,BVV,Asia/Vladivostok,11
2927,244,Khabarovsk,Russia,N,UHHH,48.528044,135.188361,Novy,1,KHV,Asia/Vladivostok,11
6097,92,Komsomolsk-on-Amur,Russia,N,UHKK,50.4094,136.934,Komsomolsk-on-Amur Airport,1,KXK,Asia/Vladivostok,11
7479,100,Okha,Russia,N,\N,53.583333,142.933333,Okha Airport,1,OHH,Asia/Vladivostok,11
6099,0,Okhotsk,Russia,N,UHOO,59.4101,143.057,Okhotsk Airport,1,OHO,Asia/Vladivostok,11
2933,59,Yuzhno-sakhalinsk,Russia,N,UHSS,46.888672,142.717531,Khomutovo,1,UUS,Asia/Vladivostok,11
2934,46,Vladivostok,Russia,N,UHWW,43.398953,132.148017,Knevichi,1,VVO,Asia/Vladivostok,11
7477,700,Lensk,Russia,N,\N,60.719444,114.931944,Lensk Airport,1,,Asia/Yakutsk,10
8779,932,Khandyga,Russia,N,UEMH,62.471,136.505,Tyopliy Klyuch,1,,Asia/Yakutsk,10
8780,577,Yakutsk,Russia,N,UEMM,62.0626,129.3334,Magan,1,,Asia/Yakutsk,10
7484,1499,Aykhal,Russia,N,UERA,65.959167,111.546389,Aykhal Airport,1,,Asia/Yakutsk,10
7475,847,Olenyok,Russia,N,UERO,68.514722,112.48,Olenyok Airport,1,,Asia/Yakutsk,10
7476,500,Saskylakh,Russia,N,UERS,71.927778,114.08,Saskylakh Airport,1,,Asia/Yakutsk,10
9134,671,Chara,Russia,N,UIAR,56.912765,118.271007,Airport Chara,1,,Asia/Yakutsk,10
2926,638,Blagoveschensk,Russia,N,UHBB,50.425394,127.412478,Ignatyevo,1,BQS,Asia/Yakutsk,10
6091,2812,Neryungri,Russia,N,UELL,56.9139,124.914,Chulman,1,CNN,Asia/Yakutsk,10
2935,2272,Chita,Russia,N,UIAA,52.026317,113.305556,Kadala,1,HTA,Asia/Yakutsk,10
6095,26,Tiksi,Russia,N,UEST,71.6977,128.903,Tiksi Airport,1,IKS,Asia/Yakutsk,10
2925,1156,Mirnyj,Russia,N,UERR,62.534689,114.038928,Mirny,1,MJZ,Asia/Yakutsk,10
6092,1660,Yakutia,Russia,N,UERP,66.400431,112.030325,Poliarny Airport,1,PYJ,Asia/Yakutsk,10
2923,325,Yakutsk,Russia,N,UEEE,62.09325,129.770672,Yakutsk,1,YKS,Asia/Yakutsk,10
9319,558,Perm,Russia,N,\N,58.0203,56.2525,Railway Station,1,,Asia/Yekaterinburg,6
8659,200,Priob\\'e,Russia,N,\N,62.5461,65.6261,Priob\\'e,1,,Asia/Yekaterinburg,6
7485,643,Yekaterinburg,Russia,N,USSK,56.701667,60.79,Uktus Airport,1,,Asia/Yekaterinburg,6
9162,931,Adamovka,Russia,N,UWOD,51.4929,59.92752,Adamovka,1,,Asia/Yekaterinburg,6
2968,769,Chelyabinsk,Russia,N,USCC,55.305836,61.503333,Balandino,1,CEK,Asia/Yekaterinburg,6
6138,76,Khanty-Mansiysk,Russia,N,USHH,61.028479,69.086067,Khanty Mansiysk Airport,1,HMA,Asia/Yekaterinburg,6
4373,220,Kogalym,Russia,N,USRK,62.18,74.53,Kogalym International,1,KGP,Asia/Yekaterinburg,6
6146,240,Kurgan,Russia,N,USUU,55.4753,65.4156,Kurgan Airport,1,KRO,Asia/Yekaterinburg,6
2969,1431,Magnetiogorsk,Russia,N,USCM,53.393131,58.755661,Magnitogorsk,1,MQF,Asia/Yekaterinburg,6
6424,98,Berezovo,Russia,N,USHB,63.9241,65.0487,Berezovo,1,NBB,Asia/Yekaterinburg,6
6145,115,Nefteyugansk,Russia,N,USRN,61.1083,72.65,Nefteyugansk Airport,1,NFG,Asia/Yekaterinburg,6
2972,177,Nizhnevartovsk,Russia,N,USNN,60.949272,76.483617,Nizhnevartovsk,1,NJC,Asia/Yekaterinburg,6
4365,20,Noyabrsk,Russia,N,USRO,63.110079,75.162243,Noyabrsk,1,NOJ,Asia/Yekaterinburg,6
4364,20,Novy Urengoy,Russia,N,USMU,66.041811,76.313938,Novyi Urengoy,1,NUX,Asia/Yekaterinburg,6
6139,361,Nyagan,Russia,N,USHN,62.11,65.615,Nyagan Airport,1,NYA,Asia/Yekaterinburg,6
6143,49,Nadym,Russia,N,USMM,65.4809,72.6989,Nadym Airport,1,NYM,Asia/Yekaterinburg,6
6164,909,Orsk,Russia,N,UWOR,51.0725,58.5956,Orsk Airport,1,OSW,Asia/Yekaterinburg,6
6140,351,Sovetskiy,Russia,N,USHS,61.32,63.6044,Sovetsky Tyumenskaya Airport,1,OVS,Asia/Yekaterinburg,6
2973,404,Perm,Russia,N,USPP,57.914517,56.021214,Bolshoye Savino,1,PEE,Asia/Yekaterinburg,6
6144,250,Raduzhnyi,Russia,N,USNR,62.1586,77.3289,Raduzhny Airport,1,RAT,Asia/Yekaterinburg,6
2991,387,Orenburg,Russia,N,UWOO,51.795786,55.456744,Orenburg,1,REN,Asia/Yekaterinburg,6
2974,200,Surgut,Russia,N,USRR,61.343694,73.401842,Surgut,1,SGC,Asia/Yekaterinburg,6
6137,218,Salekhard,Russia,N,USDD,66.590753,66.611042,Salekhard Airport,1,SLY,Asia/Yekaterinburg,6
2975,764,Yekaterinburg,Russia,N,USSS,56.743108,60.802728,Koltsovo,1,SVX,Asia/Yekaterinburg,6
4111,378,Tyumen,Russia,N,USTR,57.189567,65.3243,Roschino,1,TJM,Asia/Yekaterinburg,6
2992,449,Ufa,Russia,N,UWUU,54.557511,55.874417,Ufa,1,UFA,Asia/Yekaterinburg,6
4377,186,Uraj,Russia,N,USHU,60.1,64.83,Uraj,1,URJ,Asia/Yekaterinburg,6
2952,42,Kaliningrad,Russia,N,UMKK,54.89005,20.592633,Khrabrovo,1,KGD,Europe/Kaliningrad,3
6970,100,Bogovarovo,Russia,N,\N,58.8535,47.0114,Bogovarovo,1,,Europe/Moscow,4
6938,384,Kazan,Russia,N,\N,55.86067,49.10099,Borisoglebskoe,1,,Europe/Moscow,4
9358,400,Moscow,Russia,N,\N,55.7764,37.5803,Belorussky Station,1,,Europe/Moscow,4
9318,400,Moscow,Russia,N,\N,55.776,37.658,Yaroslavsky Station,1,,Europe/Moscow,4
8057,365,Sasovo,Russia,N,\N,54.3539,41.9739,Sasovo,1,,Europe/Moscow,4
6475,453,Sharya,Russia,N,\N,58.2321,45.3314,Sharya,1,,Europe/Moscow,4
8398,30,St. Petersburg,Russia,N,\N,59.951443,30.313831,St Peter and St Paul Fortress,1,,Europe/Moscow,4
8934,15,Valaam,Russia,N,\N,61.37115,30.88977,Valaam,1,,Europe/Moscow,4
7623,0,Yuryevets,Russia,N,\N,57.316667,43.1,Yuryevets,1,,Europe/Moscow,4
7992,269,Yuryevets,Russia,N,\N,57.3106,43.1003,Yuryevets,1,,Europe/Moscow,4
7710,46,Mezen,Russia,N,ULAE,65.878333,44.215,Mezen,1,,Europe/Moscow,4
7711,8,Arkhangelsk,Russia,N,ULAH,64.441667,40.421667,Vaskovo,1,,Europe/Moscow,4
8933,14,Sortavala,Russia,N,ULPW,61.736099,30.673599,Sortavala,1,,Europe/Moscow,4
6933,100,Gelendzhik,Russia,N,URKG,44.55,38.083,Gelendzhik,1,,Europe/Moscow,4
6464,453,Kostroma,Russia,N,UUBA,57.47,41.01,Kostroma - Sokerkino,1,,Europe/Moscow,4
6934,335,Ramenskoe,Russia,N,UUBW,55.589,38.154,Zhukovski,1,,Europe/Moscow,4
8156,797,Stupino,Russia,N,UUDG,54.786667,37.649167,Bolshoe Gryzlovo,1,,Europe/Moscow,4
8661,568,Moscow,Russia,N,UUMO,55.511667,37.507222,Ostafyevo International Airport,1,,Europe/Moscow,4
7738,791,Stary Oskol,Russia,N,UUOS,51.33,37.76833,Stary Oskol,1,,Europe/Moscow,4
8723,262,Ust-Tsylma,Russia,N,UUYX,65.434722232,52.20000001,Ust-Tsylma,1,,Europe/Moscow,4
8435,230,Saint-Petersburg,Russia,N,XLLN,60.200059,30.334926,Kasimovo,1,,Europe/Moscow,4
9080,183,Taganrog,Russia,N,XRRC,47.246,38.84,Tcentralny,1,,Europe/Moscow,4
9315,210,Nizhny Novgorod,Russia,N,XUDS,56.1906,43.4742,Sormovo,1,,Europe/Moscow,4
9024,577,Volosovo,Russia,N,XUMW,55.0683,37.4517,Volosovo,1,,Europe/Moscow,4
6459,1060,Nazran,Russia,N,%u04,43.323815,45.017761,Magas,1,%u0,Europe/Moscow,4
4353,174,Anapa,Russia,N,URKA,45.002097,37.347272,Vityazevo,1,AAQ,Europe/Moscow,4
2965,89,Sochi,Russia,N,URSS,43.449928,39.956589,Sochi,1,AER,Europe/Moscow,4
6112,13,Amderma,Russia,N,ULDD,69.7633,61.5564,Amderma Airport,1,AMV,Europe/Moscow,4
4362,19,Arkhangelsk,Russia,N,ULAA,64.360281,40.430167,Talagi,1,ARH,Europe/Moscow,4
2966,-65,Astrakhan,Russia,N,URWA,46.283333,48.006278,Astrakhan,1,ASF,Europe/Moscow,4
4360,427,Moscow,Russia,N,UUBB,55.617222,38.059999,Bykovo,1,BKA,Europe/Moscow,4
6167,95,Balakovo,Russia,N,UWSB,51.8583,47.7456,Balakovo Airport,1,BWO,Europe/Moscow,4
2984,663,Bryansk,Russia,N,UUBP,53.214194,34.176447,Bryansk,1,BZK,Europe/Moscow,4
6111,377,Cherepovets,Russia,N,ULBC,59.2736,38.0158,Cherepovets Airport,1,CEE,Europe/Moscow,4
7861,152,Shchyolkovo,Russia,N,UUMU,55.878333,38.061667,Chkalovsky Airport,1,CKL,Europe/Moscow,4
6110,0,Solovetsky Islands,Russia,N,ULAS,65.03,35.7333,Solovki Airport,1,CSH,Europe/Moscow,4
6162,558,Cheboksary,Russia,N,UWKS,56.0903,47.3473,Cheboksary Airport,1,CSY,Europe/Moscow,4
4029,588,Moscow,Russia,N,UUDD,55.408611,37.906111,Domododevo,1,DME,Europe/Moscow,4
6156,735,Belgorod,Russia,N,UUOB,50.6438,36.5901,Belgorod International Airport,1,EGO,Europe/Moscow,4
6125,501,Elista,Russia,N,URWI,46.3739,44.3309,Elista Airport,1,ESL,Europe/Moscow,4
7041,50,Gelendzik,Russia,N,\N,44.566666667,38.016666667,Gelendzik,1,GDZ,Europe/Moscow,4
4274,256,Nizhniy Novgorod,Russia,N,UWGG,56.230119,43.784042,Nizhny Novgorod,1,GOJ,Europe/Moscow,4
6122,548,Grozny,Russia,N,URMG,43.2981,45.7841,Grozny Airport,1,GRV,Europe/Moscow,4
6940,270,Yaroslavl,Russia,N,UUDL,57.560666677,40.157369454,Tunoshna,1,IAR,Europe/Moscow,4
6141,531,Izhevsk,Russia,N,USII,56.8281,53.4575,Izhevsk Airport,1,IJK,Europe/Moscow,4
4379,410,Ivanovo,Russia,N,UUBI,56.939444,40.940833,Yuzhny,1,IWA,Europe/Moscow,4
6161,348,Yoshkar-Ola,Russia,N,UWKJ,56.7006,47.9047,Yoshkar-Ola Airport,1,JOK,Europe/Moscow,4
2993,477,Samara,Russia,N,UWWW,53.504858,50.164336,Kurumoch,1,KBY,Europe/Moscow,4
7664,420,Kineshma,Russia,N,\N,57.45000001,42.15000001,Kineshma,1,KIE,Europe/Moscow,4
2986,469,Tver,Russia,N,UUEM,56.824736,35.757678,Migalovo,1,KLD,Europe/Moscow,4
7622,446,Kostroma,Russia,N,UUBD,57.7961,41.0204,Sokerkino,1,KMW,Europe/Moscow,4
2960,118,Krasnodar,Russia,N,URKK,45.034689,39.170539,Pashkovskiy,1,KRR,Europe/Moscow,4
6113,184,Kotlas,Russia,N,ULKK,61.2358,46.6975,Kotlas Airport,1,KSZ,Europe/Moscow,4
4118,0,Samara,Russia,N,\N,53.5,50.15,Kurumoch,1,KUF,Europe/Moscow,4
6734,515,Apatity,Russia,N,ULMK,67.4633,33.5883,Kirovsk-Apatity Airport,1,KVK,Europe/Moscow,4
6142,479,Kirov,Russia,N,USKK,58.5033,49.3483,Pobedilovo Airport,1,KVX,Europe/Moscow,4
2990,411,Kazan,Russia,N,UWKD,55.606186,49.278728,Kazan,1,KZN,Europe/Moscow,4
7480,220,Arkhangelsk,Russia,N,ULAL,64.895833,45.722778,Leshukonskoye Airport,1,LDG,Europe/Moscow,4
2948,78,St. Petersburg,Russia,N,ULLI,59.800292,30.262503,Pulkovo,1,LED,Europe/Moscow,4
6158,584,Lipetsk,Russia,N,UUOL,52.7028,39.5378,Lipetsk Airport,1,LPK,Europe/Moscow,4
2961,12,Makhachkala,Russia,N,URML,42.816822,47.652294,Uytash,1,MCX,Europe/Moscow,4
2949,266,Murmansk,Russia,N,ULMM,68.781672,32.750822,Murmansk,1,MMK,Europe/Moscow,4
8193,0,Moscow,Russia,N,\N,55.7557,37.6176,MOW,1,MOW,Europe/Moscow,4
2962,1054,Mineralnye Vody,Russia,N,URMM,44.225072,43.081889,Mineralnyye Vody,1,MRV,Europe/Moscow,4
6123,1461,Nalchik,Russia,N,URMN,43.5129,43.6366,Nalchik Airport,1,NAL,Europe/Moscow,4
6969,50,Nizhnekamsk,Russia,N,UWKE,55.34,52.06,Begishevo,1,NBC,Europe/Moscow,4
7665,400,Nezhitino,Russia,N,\N,57.479444454,43.29750001,Nezhitino,1,NEZ,Europe/Moscow,4
4371,20,Naryan-Mar,Russia,N,ULAM,67.380537,53.051016,Naryan-Mar,1,NNM,Europe/Moscow,4
6124,1673,Beslan,Russia,N,URMO,43.2051,44.6066,Beslan Airport,1,OGZ,Europe/Moscow,4
6114,151,Petrozavodsk,Russia,N,ULPB,61.8852,34.1547,Petrozavodsk Airport,1,PES,Europe/Moscow,4
4370,20,Pechora,Russia,N,\N,65.070387,57.082045,Pechora,1,PEX,Europe/Moscow,4
6165,614,Penza,Russia,N,UWPP,53.1106,45.0211,Penza Airport,1,PEZ,Europe/Moscow,4
4372,154,Pskov,Russia,N,ULOO,57.783917,28.395614,Kresty,1,PKV,Europe/Moscow,4
2964,280,Rostov,Russia,N,URRR,47.258208,39.818089,Rostov Na Donu,1,ROV,Europe/Moscow,4
4363,152,Saratov,Russia,N,UWSS,51.334366,46.022952,Central,1,RTW,Europe/Moscow,4
6155,423,Rybinsk,Russia,N,UUBK,58.1042,38.9294,Staroselye Airport,1,RYB,Europe/Moscow,4
2989,342,Syktyvkar,Russia,N,UUYY,61.64705,50.84505,Syktyvkar,1,SCW,Europe/Moscow,4
6166,676,Saransk,Russia,N,UWPS,54.1251,45.2123,Saransk Airport,1,SKX,Europe/Moscow,4
2963,1486,Stavropol,Russia,N,URMT,45.109165,42.112778,Shpakovskoye,1,STW,Europe/Moscow,4
2985,622,Moscow,Russia,N,UUEE,55.972642,37.414589,Sheremetyevo,1,SVO,Europe/Moscow,4
6466,126,Tambow,Russia,N,UUOT,52.81,41.48,Tambow,1,TBW,Europe/Moscow,4
8041,590,Tula,Russia,N,\N,54.142208,37.355619,Tula,1,TYA,Europe/Moscow,4
4368,100,Ukhta,Russia,N,\N,63.340297,53.482592,Ukhta,1,UCT,Europe/Moscow,4
7003,463,Ulyanovsk,Russia,N,UWLL,54.268299,48.2267,Barataevka,1,ULV,Europe/Moscow,4
6163,252,Ulyanovsk,Russia,N,UWLW,54.401,48.8027,Ulyanovsk East Airport,1,ULY,Europe/Moscow,4
6157,686,Kursk,Russia,N,UUOK,51.7506,36.2956,Kursk East Airport,1,URS,Europe/Moscow,4
4369,20,Usinsk,Russia,N,\N,66.00077,57.221113,Usinsk,1,USK,Europe/Moscow,4
6160,991,Bugulma,Russia,N,UWKB,54.64,52.8017,Bugulma Airport,1,UUA,Europe/Moscow,4
7473,387,Vologda,Russia,N,ULWW,59.281667,39.946667,Vologda Airport,1,VGD,Europe/Moscow,4
2988,685,Moscow,Russia,N,UUWW,55.591531,37.261486,Vnukovo,1,VKO,Europe/Moscow,4
6159,604,Vorkuta,Russia,N,UUYW,67.4886,63.9931,Vorkuta Airport,1,VKT,Europe/Moscow,4
9048,328,Velikiye Luki,Russia,N,ULOL,56.381667,30.61,Velikiye Luki,1,VLU,Europe/Moscow,4
2967,482,Volgograd,Russia,N,URWW,48.782528,44.345544,Gumrak,1,VOG,Europe/Moscow,4
2987,514,Voronezh,Russia,N,UUOO,51.814211,39.229589,Chertovitskoye,1,VOZ,Europe/Moscow,4
8924,331,Veliky Ustyug,Russia,N,ULWU,60.788333,46.26,Veliky Ustyug,1,VUS,Europe/Moscow,4
892,278,Wide Awake,Saint Helena,N,FHAW,-7.969597,-14.393664,Ascension Aux Af,1,,Atlantic/St_Helena,0
9294,0,Basseterre,Saint Kitts and Nevis,N,\N,17.290464,-62.709473,Basseterre Port,1,,America/St_Kitts,-4
8408,341,Soufriere,Saint Lucia,N,\N,13.868921,-61.073596,Jade Mountain Helipad,1,,America/St_Lucia,-4
972,591,Principe,Sao Tome and Principe,N,FPPR,1.662936,7.411742,Principe,1,PCP,Africa/Sao_Tome,0
973,33,Sao Tome,Sao Tome and Principe,N,FPST,0.378175,6.712153,Sao Tome Intl,1,TMS,Africa/Sao_Tome,0
7037,1651,Al Kharj,Saudi Arabia,N,OEPS,24.0346,47.345,Al Kharj AFB,1,,Asia/Riyadh,3
8075,262,Shaybah,Saudi Arabia,N,OESB,22.5147,53.9597,Shaybah airport,1,,Asia/Riyadh,3
8381,2047,Al-Ula,Saudi Arabia,N,OEAO,26.636718,37.908018,Prince Abdul Majeed Airport,1,ULH,Asia/Riyadh,3
1086,98,Bakel,Senegal,N,GOTB,14.847256,-12.468264,Bakel,1,BXE,Africa/Dakar,0
1082,52,Cap Skiring,Senegal,N,GOGS,12.4102,-16.746125,Cap Skiring,1,CSK,Africa/Dakar,0
1084,85,Dakar,Senegal,N,GOOY,14.739708,-17.490225,Leopold Sedar Senghor Intl,1,DKR,Africa/Dakar,0
1087,584,Kedougou,Senegal,N,GOTK,12.572292,-12.220333,Kedougou,1,KGG,Africa/Dakar,0
1083,26,Kaolack,Senegal,N,GOOK,14.146881,-16.051297,Kaolack,1,KLC,Africa/Dakar,0
1088,161,Tambacounda,Senegal,N,GOTT,13.736817,-13.653122,Tambacounda,1,TUD,Africa/Dakar,0
1085,9,St. Louis,Senegal,N,GOSS,16.050761,-16.463172,Saint Louis,1,XLS,Africa/Dakar,0
1081,75,Ziguinchor,Senegal,N,GOGG,12.555617,-16.281783,Ziguinchor,1,ZIG,Africa/Dakar,0
9524,0,La Digue,Seychelles,N,LADG,-4.347969,55.829069,La Passe,1,,Indian/Mahe,4
9523,0,Praslin,Seychelles,N,PLIN,-4.347119,55.765688,Baie Ste Anne,1,,Indian/Mahe,4
5662,14,Bonthe,Sierra Leone,N,GFBN,7.53242,-12.5189,Sherbro International Airport,1,BTE,Africa/Freetown,0
1059,84,Freetown,Sierra Leone,N,GFLL,8.616444,-13.195489,Freetown Lungi,1,FNA,Africa/Freetown,0
7924,60,Freetown,Sierra Leone,N,GFHA,8.39713,-13.1291,Hastings Airport,1,HGS,Africa/Freetown,0
7698,0,Freetown,Sierra Leone,N,\N,8.490278,-13.289722,Mammy Yoko Heliport,1,JMY,Africa/Freetown,0
5663,328,Bo,Sierra Leone,N,GFBO,7.9444,-11.761,Bo Airport,1,KBS,Africa/Freetown,0
5664,485,Kenema,Sierra Leone,N,GFKE,7.89129,-11.1766,Kenema Airport,1,KEN,Africa/Freetown,0
9304,0,Singapore,Singapore,N,\N,1.264185,103.819821,Singapore Cruise Terminal,1,,Asia/Singapore,8
3312,86,Sembawang,Singapore,N,WSAG,1.425264,103.812806,Sembawang,1,,Asia/Singapore,8
3314,50,Tengah,Singapore,N,WSAT,1.387258,103.708719,Tengah,1,,Asia/Singapore,8
3313,65,Paya Lebar,Singapore,N,WSAP,1.360417,103.90953,Paya Lebar,1,QPG,Asia/Singapore,8
3316,22,Singapore,Singapore,N,WSSS,1.350189,103.994433,Changi Intl,1,SIN,Asia/Singapore,8
3315,36,Singapore,Singapore,N,WSSL,1.41695,103.867653,Seletar,1,XSP,Asia/Singapore,8
9092,553,Garowe,Somalia,N,\N,8.24,48.29,Garowe - International,1,GGR,Africa/Mogadishu,3
8167,50,Cape Town,South Africa,N,\N,-34.070582,18.424067,Steenberg Helipad,1,,Africa/Johannesburg,2
8168,50,Cape Town,South Africa,N,\N,-34.070582,18.424067,Steenberg Helipad,1,,Africa/Johannesburg,2
8166,0,Cape Town,South Africa,N,\N,-33.901161,18.425896,V-A Waterfront,1,,Africa/Johannesburg,2
8270,3500,Sabi Sands,South Africa,N,\N,-24.84,31.41,Singita Sabi Sands,1,,Africa/Johannesburg,2
8271,3500,Sabi Sands,South Africa,N,\N,-24.84,31.41,Singita Sabi Sands,1,,Africa/Johannesburg,2
8272,1200,Sabi Sands,South Africa,N,\N,-24.815,31.42,Singita Sabi Sands,1,INY,Africa/Johannesburg,2
8269,3510,Londolozi,South Africa,N,\N,-24.8333,31.5,Londolozi,1,LDZ,Africa/Johannesburg,2
6436,0,Grytviken,South Georgia and the Islands,N,\N,-54.16534,-36.30288,Grytviken,1,,Atlantic/South_Georgia,-2
8003,0,Donghae,South Korea,N,\N,37.489,129.124,Donghae,1,,Asia/Seoul,9
8346,58,Seoul,South Korea,N,\N,37.558311,126.790586,Gimpo International Airpot,1,SEL,Asia/Seoul,9
9290,2018,Torit,South Sudan,N,HSTR,4.411111,32.578889,Torit,1,,Africa/Juba,3
9229,630,Sigiriya,Sri Lanka,N,VCCS,7.57212,80.43412,Sigiriya Airport,1,GIU,Asia/Colombo,5.5
8949,157,Mattala,Sri Lanka,N,VCRI,6.284467,81.124128,Mattala Rajapaksa Intl.,1,HRI,Asia/Colombo,5.5
9204,1472,Kandy,Sri Lanka,N,\N,7.325125010,80.642115712,Polgolla Reservoir,1,KDZ,Asia/Colombo,5.5
9203,28,Colombo,Sri Lanka,N,\N,6.967463700,79.881972313,Kelani River-Peliyagoda Waterdrome,1,KEZ,Asia/Colombo,5.5
8938,45,Hualien,Taiwan,N,\N,23.992722,121.60135,Hualien Station,1,,Asia/Taipei,8
8937,39,Kaohsiung,Taiwan,N,\N,22.638432,120.301877,Kaohsiung Station,1,,Asia/Taipei,8
8001,31,Kaohsiung,Taiwan,N,\N,22.687389,120.307481,Zuoying Station,1,,Asia/Taipei,8
8936,0,Taipei,Taiwan,N,\N,25.049214,121.577961,Songshan Train Station,1,,Asia/Taipei,8
8002,30,Taipei,Taiwan,N,\N,25.047778,121.517222,Taipei Station,1,,Asia/Taipei,8
8421,250,Zhongli,Taiwan,N,\N,25.013092,121.215216,Taoyuan Station,1,,Asia/Taipei,8
9531,0,Taipei,Taiwan,N,TPEI,25.046176,121.517532,Main Station,1,,Asia/Taipei,8
2268,663,Taichung,Taiwan,N,RCMQ,24.264668,120.62058,Ching Chuang Kang,1,RMQ,Asia/Taipei,8
8055,369,Taichung,Taiwan,N,RCLG,24.1863,120.654,Taichung Airport,1,TXG,Asia/Taipei,8
8929,4000,Sasakwa,Tanzania,N,\N,-2.0714,34.5068,Sasakwa Airstrip,1,,Africa/Dar_es_Salaam,3
7926,5080,Serengeti National Park,Tanzania,N,\N,-2.157488,34.221232,Grumeti Airstrip,1,,Africa/Dar_es_Salaam,3
1181,4150,Lake Manyara,Tanzania,N,HTLM,-3.376306,35.818278,Lake Manyara,1,LKY,Africa/Dar_es_Salaam,3
8922,150,Aranyaprathet,Thailand,N,\N,13.4058,102.311,Train Station,1,,Asia/Bangkok,7
9427,10,Don Sak,Thailand,N,\N,9.321146,99.735693,Don Sak Pier,1,,Asia/Bangkok,7
9426,10,Lipa Noi,Thailand,N,\N,9.481772,99.926558,Lipa Noi Pier,1,,Asia/Bangkok,7
9233,478,Tak,Thailand,N,VTPT,16.89611,99.25361,Tak,1,TKT,Asia/Bangkok,7
298,72,Lome,Togo,N,DXXX,6.165611,1.254511,Gnassingbe Eyadema Intl,1,LFW,Africa/Lome,0
297,1515,Niatougou,Togo,N,DXNG,9.767333,1.09125,Niamtougou International,1,LRL,Africa/Lome,0
9064,7,Balkanabat,Turkmenistan,N,\N,39.481389,54.362778,Balkanabat,1,BKN,Asia/Ashgabat,5
9475,5850,Kabale,Uganda,N,HUKB,-1.223333,29.96,Kabale,1,,Africa/Kampala,3
7884,5547,Chinle,United States,N,\N,36.1108806,-109.5754222,Chinle Municipal Airport,1,E91,America/Denver,-7
7984,874,Athens,United States,N,KMMI,35.39919,-84.56177,McMinn Co,1,MMI,America/New_York,-5
8397,2568,Carefree,United States,N,18AZ,33.8180947,-111.8979242,Sky Ranch at Carefree,1,,America/Phoenix,-7
7126,968,Goodyear,United States,N,KGYR,33.423725,-112.374456,Phoenix Goodyear,1,,America/Phoenix,-7
6505,1382,Mesa,United States,N,KIWA,33.307833,-111.655,Phoenix-Mesa Gateway,1,AZA,America/Phoenix,-7
7588,4173,Douglas,United States,N,KDGL,31.3426028,-109.5064544,Douglas Municipal Airport,1,DGL,America/Phoenix,-7
4261,7015,Flagstaff,United States,N,KFLG,35.140318,-111.6692392,Flagstaff Pulliam Airport,1,FLG,America/Phoenix,-7
4219,6609,Grand Canyon,United States,N,KGCN,35.9523611,-112.1469722,Grand Canyon National Park Airport,1,GCN,America/Phoenix,-7
9139,1071,Glendale,United States,N,KGEU,33.5269167,-112.2951389,Glendale Municipal Airport,1,GEU,America/Phoenix,-7
7586,783,Lake Havasu City,United States,N,KHII,34.5711111,-114.3582778,Lake Havasu City Airport,1,HII,America/Phoenix,-7
7587,4941,Winslow,United States,N,KINW,35.0219167,-110.7225278,Winslow-Lindbergh Regional Airport,1,INW,America/Phoenix,-7
